,0
23848,-0.19
23849,0.97
23850,-0.01
23851,-0.11
23852,1.01
23853,-0.02
23854,-0.2
23855,1.01
23856,0.06
23857,-0.16
23858,0.96
23859,-0.03
23860,-0.13
23861,1.02
23862,0.01
23863,-0.22
23864,1.0
23865,0.05
23866,-0.12
23867,0.98
23868,-0.04
23869,-0.16
23870,1.03
23871,0.04
23872,-0.21
23873,0.98
23874,0.01
23875,-0.1
23876,1.0
23877,-0.03
23878,-0.19
23879,1.02
23880,0.06
23881,-0.18
23882,0.97
23883,-0.02
23884,-0.11
23885,1.01
23886,-0.01
23887,-0.21
23888,1.01
23889,0.06
23890,-0.14
23891,0.97
23892,-0.04
23893,-0.14
23894,1.03
23895,0.02
23896,-0.21
23897,0.99
23898,0.04
23899,-0.12
23900,0.98
23901,-0.04
23902,-0.17
23903,1.03
23904,0.05
23905,-0.2
23906,0.98
23907,0.0
23908,-0.11
23909,1.0
23910,-0.02
23911,-0.2
23912,1.02
23913,0.06
23914,-0.17
23915,0.97
23916,-0.02
23917,-0.12
23918,1.02
23919,0.0
23920,-0.21
23921,1.0
23922,0.05
23923,-0.13
23924,0.97
23925,-0.03
23926,-0.15
23927,1.03
23928,0.03
23929,-0.21
23930,0.98
23931,0.02
23932,-0.11
23933,0.99
23934,-0.03
23935,-0.18
23936,1.02
23937,0.05
23938,-0.18
23939,0.97
23940,-0.0
23941,-0.11
23942,1.01
23943,-0.01
23944,-0.2
23945,1.01
23946,0.05
23947,-0.15
23948,0.97
23949,-0.02
23950,-0.13
23951,1.02
23952,0.01
23953,-0.21
23954,1.0
23955,0.04
23956,-0.13
23957,0.98
23958,-0.03
23959,-0.16
23960,1.03
23961,0.03
23962,-0.2
23963,0.98
23964,0.01
23965,-0.11
23966,1.0
23967,-0.02
23968,-0.19
23969,1.02
23970,0.04
23971,-0.17
23972,0.97
23973,-0.01
23974,-0.12
23975,1.01
23976,-0.0
23977,-0.2
23978,1.01
23979,0.04
23980,-0.14
23981,0.97
23982,-0.02
23983,-0.14
23984,1.02
23985,0.02
23986,-0.2
23987,0.99
23988,0.03
23989,-0.13
23990,0.99
23991,-0.02
23992,-0.17
23993,1.02
23994,0.03
23995,-0.18
23996,0.98
23997,0.0
23998,-0.12
23999,1.0
24000,-0.01
24001,-0.14
24002,1.01
24003,0.01
24004,-0.2
24005,1.0
24006,0.03
24007,-0.14
24008,0.98
24009,-0.02
24010,-0.15
24011,1.02
24012,0.02
24013,-0.19
24014,0.99
24015,0.01
24016,-0.13
24017,0.99
24018,-0.01
24019,-0.18
24020,1.02
24021,0.03
24022,-0.17
24023,0.98
24024,-0.0
24025,-0.13
24026,1.01
24027,0.0
24028,-0.19
24029,1.01
24030,0.03
24031,-0.15
24032,0.98
24033,-0.01
24034,-0.15
24035,1.01
24036,0.01
24037,-0.19
24038,1.0
24039,0.02
24040,-0.14
24041,0.99
24042,-0.01
24043,-0.17
24044,1.01
24045,0.02
24046,-0.18
24047,0.99
24048,0.01
24049,-0.13
24050,1.0
24051,-0.0
24052,-0.18
24053,1.01
24054,0.02
24055,-0.16
24056,0.98
24057,-0.0
24058,-0.14
24059,1.01
24060,0.01
24061,-0.18
24062,1.0
24063,0.02
24064,-0.15
24065,0.99
24066,-0.0
24067,-0.16
24068,1.01
24069,0.02
24070,-0.18
24071,0.99
24072,0.01
24073,-0.14
24074,1.0
24075,0.0
24076,-0.17
24077,1.01
24078,0.02
24079,-0.16
24080,0.99
24081,0.0
24082,-0.15
24083,1.0
24084,0.01
24085,-0.18
24086,1.0
24087,0.01
24088,-0.15
24089,0.99
24090,-0.0
24091,-0.16
24092,1.01
24093,0.01
24094,-0.17
24095,1.0
24096,0.0
24097,-0.15
24098,0.99
24099,0.01
24100,-0.17
24101,1.01
24102,0.02
24103,-0.16
24104,0.99
24105,0.0
24106,-0.15
24107,1.0
24108,0.01
24109,-0.17
24110,1.0
24111,0.01
24112,-0.15
24113,0.99
24114,0.0
24115,-0.16
24116,1.0
24117,0.02
24118,-0.17
24119,1.0
24120,0.0
24121,-0.15
24122,1.0
24123,0.01
24124,-0.17
24125,1.01
24126,0.02
24127,-0.16
24128,0.99
24129,-0.0
24130,-0.15
24131,1.0
24132,0.02
24133,-0.17
24134,1.0
24135,0.01
24136,-0.15
24137,0.99
24138,-0.0
24139,-0.16
24140,1.0
24141,0.02
24142,-0.17
24143,1.0
24144,0.0
24145,-0.15
24146,1.0
24147,0.0
24148,-0.17
24149,1.0
24150,0.02
24151,-0.16
24152,0.99
24153,-0.01
24154,-0.15
24155,1.0
24156,0.02
24157,-0.18
24158,1.0
24159,0.02
24160,-0.15
24161,0.99
24162,-0.01
24163,-0.16
24164,1.01
24165,0.03
24166,-0.17
24167,1.0
24168,0.0
24169,-0.14
24170,1.0
24171,-0.01
24172,-0.17
24173,1.0
24174,0.03
24175,-0.16
24176,0.99
24177,-0.01
24178,-0.14
24179,1.01
24180,0.01
24181,-0.18
24182,1.0
24183,0.03
24184,-0.15
24185,0.99
24186,-0.02
24187,-0.15
24188,1.01
24189,0.03
24190,-0.18
24191,0.99
24192,0.04
24193,-0.17
24194,0.99
24195,-0.01
24196,-0.14
24197,1.01
24198,-0.0
24199,-0.18
24200,1.01
24201,0.04
24202,-0.16
24203,0.99
24204,-0.02
24205,-0.15
24206,1.01
24207,0.02
24208,-0.19
24209,1.0
24210,0.02
24211,-0.14
24212,0.99
24213,-0.03
24214,-0.16
24215,1.02
24216,0.04
24217,-0.18
24218,0.99
24219,0.0
24220,-0.13
24221,1.0
24222,-0.02
24223,-0.18
24224,1.01
24225,0.05
24226,-0.16
24227,0.98
24228,-0.02
24229,-0.13
24230,1.01
24231,0.01
24232,-0.2
24233,1.0
24234,0.04
24235,-0.14
24236,0.98
24237,-0.03
24238,-0.15
24239,1.02
24240,0.03
24241,-0.19
24242,0.99
24243,0.02
24244,-0.13
24245,0.99
24246,-0.03
24247,-0.17
24248,1.02
24249,0.05
24250,-0.18
24251,0.98
24252,-0.01
24253,-0.12
24254,1.01
24255,-0.01
24256,-0.19
24257,1.01
24258,0.05
24259,-0.16
24260,0.97
24261,-0.03
24262,-0.13
24263,1.02
24264,0.01
24265,-0.2
24266,1.0
24267,0.04
24268,-0.13
24269,0.98
24270,-0.04
24271,-0.16
24272,1.02
24273,0.04
24274,-0.2
24275,0.98
24276,0.01
24277,-0.11
24278,1.0
24279,-0.03
24280,-0.19
24281,1.02
24282,0.06
24283,-0.17
24284,0.97
24285,-0.02
24286,-0.12
24287,1.01
24288,-0.01
24289,-0.2
24290,1.01
24291,0.06
24292,-0.14
24293,0.97
24294,-0.04
24295,-0.14
24296,1.03
24297,0.03
24298,-0.21
24299,0.99
24300,0.03
24301,-0.12
24302,0.99
24303,-0.04
24304,-0.17
24305,1.03
24306,0.05
24307,-0.19
24308,0.97
24309,0.0
24310,-0.11
24311,1.0
24312,-0.02
24313,-0.2
24314,1.02
24315,0.06
24316,-0.16
24317,0.97
24318,-0.03
24319,-0.12
24320,1.02
24321,0.0
24322,-0.21
24323,1.0
24324,0.05
24325,-0.13
24326,0.97
24327,-0.04
24328,-0.15
24329,1.03
24330,0.04
24331,-0.21
24332,0.98
24333,0.02
24334,-0.11
24335,0.99
24336,-0.04
24337,-0.18
24338,1.02
24339,0.06
24340,-0.18
24341,0.97
24342,-0.01
24343,-0.11
24344,1.01
24345,-0.02
24346,-0.21
24347,1.01
24348,0.06
24349,-0.15
24350,0.97
24351,-0.04
24352,-0.13
24353,1.03
24354,0.02
24355,-0.21
24356,0.99
24357,0.04
24358,-0.12
24359,0.98
24360,-0.05
24361,-0.16
24362,1.03
24363,0.05
24364,-0.2
24365,0.97
24366,0.01
24367,-0.1
24368,1.0
24369,-0.03
24370,-0.19
24371,1.02
24372,0.06
24373,-0.17
24374,0.96
24375,-0.02
24376,-0.11
24377,1.02
24378,-0.0
24379,-0.21
24380,1.01
24381,0.05
24382,-0.14
24383,0.97
24384,0.03
24385,-0.11
24386,0.98
24387,-0.04
24388,-0.17
24389,1.03
24390,0.05
24391,-0.19
24392,0.97
24393,-0.0
24394,-0.11
24395,1.01
24396,-0.02
24397,-0.2
24398,1.01
24399,0.06
24400,-0.16
24401,0.96
24402,-0.03
24403,-0.12
24404,1.03
24405,0.01
24406,-0.21
24407,1.0
24408,0.05
24409,-0.13
24410,0.98
24411,-0.04
24412,-0.15
24413,1.03
24414,0.03
24415,-0.21
24416,0.98
24417,0.02
24418,-0.11
24419,0.99
24420,-0.03
24421,-0.19
24422,1.02
24423,0.05
24424,-0.18
24425,0.97
24426,-0.01
24427,-0.11
24428,1.01
24429,-0.01
24430,-0.21
24431,1.01
24432,0.05
24433,-0.15
24434,0.97
24435,-0.03
24436,-0.14
24437,1.02
24438,0.02
24439,-0.21
24440,0.99
24441,0.03
24442,-0.12
24443,0.98
24444,-0.03
24445,-0.17
24446,1.03
24447,0.04
24448,-0.19
24449,0.98
24450,0.01
24451,-0.11
24452,1.0
24453,-0.02
24454,-0.19
24455,1.02
24456,0.05
24457,-0.17
24458,0.97
24459,-0.02
24460,-0.12
24461,1.02
24462,0.0
24463,-0.21
24464,1.0
24465,0.04
24466,-0.14
24467,0.98
24468,-0.03
24469,-0.15
24470,1.03
24471,0.02
24472,-0.2
24473,0.99
24474,0.02
24475,-0.12
24476,0.99
24477,-0.02
24478,-0.18
24479,1.02
24480,0.04
24481,-0.18
24482,0.97
24483,-0.0
24484,-0.12
24485,1.01
24486,-0.01
24487,-0.2
24488,1.01
24489,0.04
24490,-0.15
24491,0.97
24492,-0.02
24493,-0.14
24494,1.02
24495,0.01
24496,-0.2
24497,1.0
24498,0.03
24499,-0.13
24500,0.98
24501,-0.02
24502,-0.16
24503,1.03
24504,0.03
24505,-0.19
24506,0.98
24507,0.01
24508,-0.12
24509,1.0
24510,-0.01
24511,-0.18
24512,1.01
24513,0.04
24514,-0.17
24515,0.97
24516,-0.01
24517,-0.13
24518,1.01
24519,0.0
24520,-0.2
24521,1.01
24522,0.03
24523,-0.14
24524,0.98
24525,-0.02
24526,-0.15
24527,1.02
24528,0.02
24529,-0.19
24530,0.99
24531,0.02
24532,-0.13
24533,0.99
24534,-0.01
24535,-0.17
24536,1.02
24537,0.03
24538,-0.18
24539,0.98
24540,0.0
24541,-0.13
24542,1.0
24543,-0.0
24544,-0.19
24545,1.01
24546,0.03
24547,-0.16
24548,0.98
24549,-0.01
24550,-0.14
24551,1.01
24552,0.01
24553,-0.19
24554,1.0
24555,0.02
24556,-0.14
24557,0.99
24558,-0.01
24559,-0.16
24560,1.01
24561,0.02
24562,-0.18
24563,0.99
24564,0.01
24565,-0.13
24566,1.0
24567,-0.0
24568,-0.18
24569,1.01
24570,0.02
24571,-0.17
24572,0.98
24573,-0.0
24574,-0.14
24575,1.01
24576,-0.0
24577,-0.15
24578,1.01
24579,0.02
24580,-0.18
24581,1.0
24582,0.01
24583,-0.14
24584,1.0
24585,-0.0
24586,-0.17
24587,1.01
24588,0.02
24589,-0.17
24590,0.99
24591,0.0
24592,-0.14
24593,1.0
24594,0.01
24595,-0.18
24596,1.01
24597,0.01
24598,-0.15
24599,0.99
24600,-0.0
24601,-0.15
24602,1.01
24603,0.01
24604,-0.18
24605,1.0
24606,0.01
24607,-0.14
24608,0.99
24609,0.0
24610,-0.17
24611,1.01
24612,0.02
24613,-0.17
24614,0.99
24615,0.0
24616,-0.15
24617,1.0
24618,0.01
24619,-0.17
24620,1.01
24621,0.01
24622,-0.16
24623,0.99
24624,0.0
24625,-0.15
24626,1.0
24627,0.02
24628,-0.17
24629,1.0
24630,0.0
24631,-0.15
24632,0.99
24633,0.0
24634,-0.16
24635,1.01
24636,0.02
24637,-0.17
24638,0.99
24639,-0.0
24640,-0.15
24641,1.0
24642,0.01
24643,-0.17
24644,1.0
24645,0.01
24646,-0.15
24647,0.99
24648,-0.0
24649,-0.15
24650,1.0
24651,0.02
24652,-0.17
24653,1.0
24654,0.0
24655,-0.15
24656,1.0
24657,0.0
24658,-0.17
24659,1.0
24660,0.02
24661,-0.17
24662,0.99
24663,-0.01
24664,-0.15
24665,1.0
24666,0.01
24667,-0.17
24668,1.0
24669,0.02
24670,-0.16
24671,0.99
24672,-0.01
24673,-0.16
24674,1.0
24675,0.02
24676,-0.18
24677,0.99
24678,0.01
24679,-0.15
24680,1.0
24681,-0.0
24682,-0.17
24683,1.01
24684,0.03
24685,-0.17
24686,0.99
24687,-0.01
24688,-0.14
24689,1.0
24690,0.01
24691,-0.18
24692,1.0
24693,0.03
24694,-0.16
24695,0.99
24696,-0.02
24697,-0.15
24698,1.01
24699,0.02
24700,-0.18
24701,1.0
24702,0.01
24703,-0.14
24704,1.0
24705,-0.01
24706,-0.17
24707,1.01
24708,0.04
24709,-0.17
24710,0.99
24711,-0.01
24712,-0.14
24713,1.0
24714,-0.0
24715,-0.18
24716,1.01
24717,0.04
24718,-0.16
24719,0.99
24720,-0.02
24721,-0.14
24722,1.01
24723,0.02
24724,-0.19
24725,1.0
24726,0.02
24727,-0.14
24728,0.99
24729,-0.02
24730,-0.16
24731,1.01
24732,0.04
24733,-0.18
24734,0.99
24735,0.0
24736,-0.13
24737,1.0
24738,-0.01
24739,-0.18
24740,1.01
24741,0.04
24742,-0.17
24743,0.98
24744,-0.02
24745,-0.14
24746,1.01
24747,0.01
24748,-0.19
24749,1.0
24750,0.04
24751,-0.14
24752,0.98
24753,-0.03
24754,-0.15
24755,1.02
24756,0.03
24757,-0.19
24758,0.99
24759,0.02
24760,-0.13
24761,0.99
24762,-0.03
24763,-0.17
24764,1.02
24765,0.05
24766,-0.18
24767,0.98
24768,0.05
24769,-0.15
24770,0.98
24771,-0.03
24772,-0.14
24773,1.02
24774,0.02
24775,-0.2
24776,0.99
24777,0.03
24778,-0.13
24779,0.99
24780,-0.04
24781,-0.16
24782,1.02
24783,0.04
24784,-0.19
24785,0.98
24786,0.0
24787,-0.12
24788,1.0
24789,-0.02
24790,-0.19
24791,1.01
24792,0.06
24793,-0.17
24794,0.97
24795,-0.02
24796,-0.12
24797,1.01
24798,0.0
24799,-0.2
24800,1.0
24801,0.05
24802,-0.14
24803,0.98
24804,-0.04
24805,-0.15
24806,1.03
24807,0.04
24808,-0.2
24809,0.99
24810,0.02
24811,-0.12
24812,0.99
24813,-0.04
24814,-0.17
24815,1.02
24816,0.06
24817,-0.18
24818,0.97
24819,-0.01
24820,-0.11
24821,1.01
24822,-0.02
24823,-0.2
24824,1.01
24825,0.06
24826,-0.15
24827,0.97
24828,-0.04
24829,-0.13
24830,1.02
24831,0.02
24832,-0.21
24833,1.0
24834,0.04
24835,-0.12
24836,0.98
24837,-0.04
24838,-0.16
24839,1.03
24840,0.04
24841,-0.2
24842,0.98
24843,0.01
24844,-0.11
24845,1.0
24846,-0.03
24847,-0.19
24848,1.02
24849,0.06
24850,-0.17
24851,0.97
24852,-0.02
24853,-0.12
24854,1.02
24855,-0.0
24856,-0.21
24857,1.0
24858,0.06
24859,-0.14
24860,0.97
24861,-0.04
24862,-0.14
24863,1.03
24864,0.03
24865,-0.21
24866,0.99
24867,0.03
24868,-0.11
24869,0.99
24870,-0.04
24871,-0.17
24872,1.03
24873,0.05
24874,-0.19
24875,0.97
24876,-0.0
24877,-0.1
24878,1.01
24879,-0.02
24880,-0.2
24881,1.02
24882,0.06
24883,-0.16
24884,0.97
24885,-0.03
24886,-0.12
24887,1.02
24888,0.01
24889,-0.22
24890,1.0
24891,0.05
24892,-0.12
24893,0.97
24894,-0.04
24895,-0.15
24896,1.03
24897,0.04
24898,-0.21
24899,0.98
24900,0.02
24901,-0.1
24902,0.99
24903,-0.04
24904,-0.19
24905,1.02
24906,0.06
24907,-0.18
24908,0.97
24909,-0.02
24910,-0.11
24911,1.02
24912,-0.01
24913,-0.21
24914,1.01
24915,0.06
24916,-0.14
24917,0.97
24918,-0.04
24919,-0.13
24920,1.03
24921,0.02
24922,-0.22
24923,0.99
24924,0.04
24925,-0.11
24926,0.98
24927,-0.04
24928,-0.17
24929,1.03
24930,0.05
24931,-0.2
24932,0.97
24933,0.0
24934,-0.1
24935,1.0
24936,-0.02
24937,-0.2
24938,1.02
24939,0.06
24940,-0.17
24941,0.96
24942,-0.03
24943,-0.12
24944,1.02
24945,0.0
24946,-0.22
24947,1.0
24948,0.05
24949,-0.13
24950,0.97
24951,-0.04
24952,-0.15
24953,1.03
24954,0.03
24955,-0.21
24956,0.98
24957,0.02
24958,-0.11
24959,0.99
24960,-0.01
24961,-0.11
24962,1.01
24963,-0.01
24964,-0.21
24965,1.01
24966,0.05
24967,-0.15
24968,0.97
24969,-0.03
24970,-0.13
24971,1.03
24972,0.02
24973,-0.21
24974,0.99
24975,0.04
24976,-0.12
24977,0.98
24978,-0.03
24979,-0.16
24980,1.03
24981,0.04
24982,-0.2
24983,0.98
24984,0.01
24985,-0.11
24986,1.0
24987,-0.02
24988,-0.19
24989,1.02
24990,0.05
24991,-0.17
24992,0.97
24993,-0.01
24994,-0.12
24995,1.02
24996,-0.0
24997,-0.21
24998,1.01
24999,0.04
25000,-0.14
25001,0.97
25002,-0.03
25003,-0.14
25004,1.03
25005,0.02
25006,-0.21
25007,0.99
25008,0.02
25009,-0.12
25010,0.99
25011,-0.03
25012,-0.17
25013,1.02
25014,0.04
25015,-0.19
25016,0.97
25017,0.0
25018,-0.12
25019,1.01
25020,-0.01
25021,-0.2
25022,1.01
25023,0.04
25024,-0.16
25025,0.97
25026,-0.02
25027,-0.13
25028,1.02
25029,0.01
25030,-0.2
25031,1.0
25032,0.03
25033,-0.13
25034,0.98
25035,-0.02
25036,-0.16
25037,1.03
25038,0.03
25039,-0.19
25040,0.98
25041,0.01
25042,-0.12
25043,1.0
25044,-0.02
25045,-0.18
25046,1.02
25047,0.04
25048,-0.17
25049,0.98
25050,-0.01
25051,-0.13
25052,1.01
25053,-0.0
25054,-0.19
25055,1.01
25056,0.03
25057,-0.15
25058,0.98
25059,-0.01
25060,-0.15
25061,1.02
25062,0.02
25063,-0.2
25064,0.99
25065,0.02
25066,-0.13
25067,0.99
25068,-0.01
25069,-0.17
25070,1.02
25071,0.03
25072,-0.18
25073,0.98
25074,0.01
25075,-0.13
25076,1.0
25077,-0.01
25078,-0.18
25079,1.01
25080,0.03
25081,-0.16
25082,0.98
25083,-0.01
25084,-0.14
25085,1.01
25086,0.01
25087,-0.19
25088,1.0
25089,0.02
25090,-0.14
25091,0.99
25092,-0.01
25093,-0.16
25094,1.01
25095,0.02
25096,-0.18
25097,0.99
25098,0.01
25099,-0.13
25100,1.0
25101,-0.0
25102,-0.17
25103,1.01
25104,0.02
25105,-0.17
25106,0.98
25107,0.0
25108,-0.14
25109,1.01
25110,0.01
25111,-0.18
25112,1.01
25113,0.02
25114,-0.15
25115,0.98
25116,-0.0
25117,-0.15
25118,1.01
25119,0.01
25120,-0.18
25121,1.0
25122,0.01
25123,-0.14
25124,0.99
25125,-0.0
25126,-0.17
25127,1.01
25128,0.02
25129,-0.17
25130,0.99
25131,0.0
25132,-0.14
25133,1.0
25134,0.01
25135,-0.18
25136,1.01
25137,0.02
25138,-0.16
25139,0.99
25140,0.0
25141,-0.15
25142,1.01
25143,0.01
25144,-0.18
25145,1.0
25146,0.01
25147,-0.15
25148,0.99
25149,0.0
25150,-0.16
25151,1.01
25152,0.01
25153,-0.17
25154,1.01
25155,0.01
25156,-0.16
25157,0.99
25158,0.0
25159,-0.15
25160,1.0
25161,0.02
25162,-0.18
25163,1.0
25164,0.01
25165,-0.15
25166,0.99
25167,0.0
25168,-0.16
25169,1.01
25170,0.02
25171,-0.17
25172,1.0
25173,0.0
25174,-0.15
25175,1.0
25176,0.01
25177,-0.17
25178,1.01
25179,0.02
25180,-0.16
25181,0.99
25182,-0.0
25183,-0.15
25184,1.0
25185,0.02
25186,-0.17
25187,1.0
25188,0.01
25189,-0.15
25190,1.0
25191,0.0
25192,-0.16
25193,1.0
25194,0.02
25195,-0.17
25196,0.99
25197,-0.0
25198,-0.15
25199,1.0
25200,0.01
25201,-0.17
25202,1.0
25203,0.02
25204,-0.16
25205,0.99
25206,-0.01
25207,-0.15
25208,1.0
25209,0.02
25210,-0.17
25211,1.0
25212,0.01
25213,-0.15
25214,1.0
25215,-0.0
25216,-0.16
25217,1.0
25218,0.02
25219,-0.17
25220,1.0
25221,-0.0
25222,-0.15
25223,1.0
25224,0.01
25225,-0.17
25226,1.0
25227,0.02
25228,-0.16
25229,0.99
25230,-0.01
25231,-0.15
25232,1.01
25233,0.02
25234,-0.18
25235,1.0
25236,0.02
25237,-0.15
25238,0.99
25239,-0.01
25240,-0.16
25241,1.01
25242,0.03
25243,-0.17
25244,0.99
25245,0.0
25246,-0.14
25247,1.0
25248,-0.0
25249,-0.17
25250,1.01
25251,0.03
25252,-0.16
25253,0.99
25254,-0.01
25255,-0.15
25256,1.0
25257,0.01
25258,-0.18
25259,1.0
25260,0.03
25261,-0.15
25262,0.99
25263,-0.02
25264,-0.16
25265,1.01
25266,0.03
25267,-0.18
25268,0.99
25269,0.01
25270,-0.14
25271,1.0
25272,-0.01
25273,-0.17
25274,1.01
25275,0.04
25276,-0.17
25277,0.99
25278,-0.01
25279,-0.14
25280,1.0
25281,0.0
25282,-0.18
25283,1.0
25284,0.04
25285,-0.15
25286,0.99
25287,-0.02
25288,-0.15
25289,1.01
25290,0.02
25291,-0.19
25292,1.0
25293,0.02
25294,-0.14
25295,0.99
25296,-0.02
25297,-0.17
25298,1.01
25299,0.04
25300,-0.18
25301,0.99
25302,0.0
25303,-0.13
25304,1.0
25305,-0.01
25306,-0.18
25307,1.01
25308,0.04
25309,-0.16
25310,0.98
25311,-0.02
25312,-0.14
25313,1.01
25314,0.01
25315,-0.19
25316,1.0
25317,0.03
25318,-0.14
25319,0.99
25320,-0.03
25321,-0.16
25322,1.01
25323,0.03
25324,-0.19
25325,0.99
25326,0.01
25327,-0.13
25328,1.0
25329,-0.02
25330,-0.18
25331,1.01
25332,0.05
25333,-0.17
25334,0.98
25335,-0.01
25336,-0.13
25337,1.01
25338,-0.01
25339,-0.19
25340,1.01
25341,0.05
25342,-0.15
25343,0.98
25344,0.03
25345,-0.13
25346,0.99
25347,-0.03
25348,-0.16
25349,1.02
25350,0.04
25351,-0.19
25352,0.98
25353,0.0
25354,-0.12
25355,1.0
25356,-0.02
25357,-0.19
25358,1.01
25359,0.05
25360,-0.17
25361,0.98
25362,-0.02
25363,-0.13
25364,1.01
25365,0.0
25366,-0.2
25367,1.0
25368,0.05
25369,-0.14
25370,0.98
25371,-0.04
25372,-0.15
25373,1.02
25374,0.03
25375,-0.2
25376,0.99
25377,0.02
25378,-0.12
25379,0.99
25380,-0.03
25381,-0.18
25382,1.02
25383,0.05
25384,-0.18
25385,0.97
25386,-0.01
25387,-0.12
25388,1.01
25389,-0.02
25390,-0.2
25391,1.01
25392,0.06
25393,-0.16
25394,0.97
25395,-0.03
25396,-0.13
25397,1.02
25398,0.01
25399,-0.21
25400,1.0
25401,0.04
25402,-0.13
25403,0.98
25404,-0.04
25405,-0.16
25406,1.03
25407,0.04
25408,-0.2
25409,0.98
25410,0.01
25411,-0.11
25412,1.0
25413,-0.03
25414,-0.19
25415,1.02
25416,0.06
25417,-0.18
25418,0.97
25419,-0.02
25420,-0.12
25421,1.01
25422,-0.01
25423,-0.21
25424,1.01
25425,0.06
25426,-0.14
25427,0.97
25428,-0.04
25429,-0.14
25430,1.03
25431,0.02
25432,-0.21
25433,0.99
25434,0.03
25435,-0.12
25436,0.98
25437,-0.04
25438,-0.17
25439,1.03
25440,0.05
25441,-0.19
25442,0.97
25443,0.0
25444,-0.11
25445,1.0
25446,-0.03
25447,-0.2
25448,1.02
25449,0.06
25450,-0.16
25451,0.97
25452,-0.03
25453,-0.12
25454,1.02
25455,0.0
25456,-0.21
25457,1.0
25458,0.05
25459,-0.13
25460,0.97
25461,-0.04
25462,-0.15
25463,1.03
25464,0.04
25465,-0.21
25466,0.98
25467,0.02
25468,-0.11
25469,0.99
25470,-0.04
25471,-0.18
25472,1.02
25473,0.06
25474,-0.19
25475,0.97
25476,-0.01
25477,-0.11
25478,1.01
25479,-0.02
25480,-0.21
25481,1.01
25482,0.06
25483,-0.15
25484,0.97
25485,-0.04
25486,-0.13
25487,1.03
25488,0.01
25489,-0.22
25490,0.99
25491,0.04
25492,-0.12
25493,0.98
25494,-0.04
25495,-0.16
25496,1.03
25497,0.04
25498,-0.2
25499,0.98
25500,0.01
25501,-0.1
25502,1.0
25503,-0.03
25504,-0.19
25505,1.02
25506,0.06
25507,-0.17
25508,0.97
25509,-0.02
25510,-0.11
25511,1.02
25512,-0.01
25513,-0.21
25514,1.01
25515,0.06
25516,-0.14
25517,0.97
25518,-0.04
25519,-0.14
25520,1.03
25521,0.03
25522,-0.21
25523,0.99
25524,0.03
25525,-0.11
25526,0.99
25527,-0.04
25528,-0.17
25529,1.03
25530,0.04
25531,-0.19
25532,0.97
25533,0.0
25534,-0.11
25535,1.0
25536,-0.01
25537,-0.13
25538,1.01
25539,0.0
25540,-0.2
25541,1.01
25542,0.03
25543,-0.14
25544,0.98
25545,-0.01
25546,-0.16
25547,1.01
25548,0.02
25549,-0.19
25550,0.99
25551,0.01
25552,-0.13
25553,1.0
25554,-0.0
25555,-0.18
25556,1.01
25557,0.03
25558,-0.16
25559,0.98
25560,-0.01
25561,-0.13
25562,1.01
25563,0.02
25564,-0.2
25565,1.0
25566,0.03
25567,-0.13
25568,0.99
25569,-0.03
25570,-0.15
25571,1.02
25572,0.03
25573,-0.2
25574,0.98
25575,0.01
25576,-0.12
25577,0.99
25578,-0.02
25579,-0.17
25580,1.02
25581,0.04
25582,-0.19
25583,0.98
25584,-0.01
25585,-0.12
25586,1.01
25587,0.0
25588,-0.18
25589,1.01
25590,0.03
25591,-0.16
25592,0.98
25593,-0.02
25594,-0.15
25595,1.01
25596,0.03
25597,-0.19
25598,0.99
25599,0.02
25600,-0.13
25601,0.99
25602,-0.02
25603,-0.17
25604,1.02
25605,0.04
25606,-0.18
25607,0.98
25608,-0.0
25609,-0.12
25610,1.0
25611,-0.01
25612,-0.19
25613,1.01
25614,0.03
25615,-0.16
25616,0.98
25617,-0.02
25618,-0.14
25619,1.01
25620,0.02
25621,-0.2
25622,0.99
25623,0.03
25624,-0.13
25625,0.99
25626,-0.02
25627,-0.16
25628,1.02
25629,0.03
25630,-0.19
25631,0.98
25632,0.01
25633,-0.12
25634,1.0
25635,-0.01
25636,-0.18
25637,1.02
25638,0.04
25639,-0.17
25640,0.98
25641,-0.01
25642,-0.13
25643,1.01
25644,0.01
25645,-0.2
25646,1.0
25647,0.03
25648,-0.14
25649,0.98
25650,-0.02
25651,-0.15
25652,1.02
25653,0.03
25654,-0.19
25655,0.99
25656,0.01
25657,-0.13
25658,0.99
25659,-0.02
25660,-0.17
25661,1.01
25662,0.04
25663,-0.17
25664,0.98
25665,-0.01
25666,-0.13
25667,1.01
25668,0.0
25669,-0.2
25670,1.01
25671,0.03
25672,-0.15
25673,0.98
25674,-0.02
25675,-0.14
25676,1.02
25677,0.02
25678,-0.2
25679,0.99
25680,0.02
25681,-0.13
25682,0.99
25683,-0.02
25684,-0.17
25685,1.02
25686,0.03
25687,-0.18
25688,0.98
25689,-0.01
25690,-0.12
25691,1.0
25692,-0.0
25693,-0.19
25694,1.01
25695,0.04
25696,-0.16
25697,0.98
25698,-0.02
25699,-0.14
25700,1.02
25701,0.02
25702,-0.2
25703,1.0
25704,0.02
25705,-0.14
25706,0.99
25707,-0.02
25708,-0.16
25709,1.02
25710,0.04
25711,-0.19
25712,0.98
25713,0.0
25714,-0.12
25715,1.0
25716,-0.01
25717,-0.18
25718,1.01
25719,0.04
25720,-0.16
25721,0.98
25722,-0.02
25723,-0.13
